Material,Z_Average,Z_Weighted_Average,Z_Max,Z_Min,Z_Std_dev,Z_Weighted_Std_dev,Electronegativity_Average,Electronegativity_Weighted_Average,Electronegativity_Max,Electronegativity_Min,Electronegativity_Std_dev,Electronegativity_Weighted_Std_dev,IonizationPotential_Average,IonizationPotential_Weighted_Average,IonizationPotential_Max,IonizationPotential_Min,IonizationPotential_Std_dev,IonizationPotential_Weighted_Std_dev,ElectronAffinity_Average,ElectronAffinity_Weighted_Average,ElectronAffinity_Max,ElectronAffinity_Min,ElectronAffinity_Std_dev,ElectronAffinity_Weighted_Std_dev,HOMO_Average,HOMO_Weighted_Average,HOMO_Max,HOMO_Min,HOMO_Std_dev,HOMO_Weighted_Std_dev,LUMO_Average,LUMO_Weighted_Average,LUMO_Max,LUMO_Min,LUMO_Std_dev,LUMO_Weighted_Std_dev,r_s_orbital_Average,r_s_orbital_Weighted_Average,r_s_orbital_Max,r_s_orbital_Min,r_s_orbital_Std_dev,r_s_orbital_Weighted_Std_dev,r_p_orbital_Average,r_p_orbital_Weighted_Average,r_p_orbital_Max,r_p_orbital_Min,r_p_orbital_Std_dev,r_p_orbital_Weighted_Std_dev,r_atomic_nonbonded_Average,r_atomic_nonbonded_Weighted_Average,r_atomic_nonbonded_Max,r_atomic_nonbonded_Min,r_atomic_nonbonded_Std_dev,r_atomic_nonbonded_Weighted_Std_dev,r_valence_lastorbital_Average,r_valence_lastorbital_Weighted_Average,r_valence_lastorbital_Max,r_valence_lastorbital_Min,r_valence_lastorbital_Std_dev,r_valence_lastorbital_Weighted_Std_dev,Valence_Average,Valence_Weighted_Average,Valence_Max,Valence_Min,Valence_Std_dev,Valence_Weighted_Std_dev,PeriodicColumn_upto18_Average,PeriodicColumn_upto18_Weighted_Average,PeriodicColumn_upto18_Max,PeriodicColumn_upto18_Min,PeriodicColumn_upto18_Std_dev,PeriodicColumn_upto18_Weighted_Std_dev,NumberUnfilledOrbitals_Average,NumberUnfilledOrbitals_Weighted_Average,NumberUnfilledOrbitals_Max,NumberUnfilledOrbitals_Min,NumberUnfilledOrbitals_Std_dev,NumberUnfilledOrbitals_Weighted_Std_dev,Polarizability_Average,Polarizability_Weighted_Average,Polarizability_Max,Polarizability_Min,Polarizability_Std_dev,Polarizability_Weighted_Std_dev,Heat of formation,Energy above convex hull
BaCl2,36.5,30.0,56,17,19.5,29.0689,1.5,2.0,3,0,1.5,2.2361,-9.0,-10.3333,-5,-13,4.0,5.9628,-1.0,-1.6667,1,-3,2.0,2.9814,-5.5,-6.3333,-3,-8,2.5,3.7268,1.5,2.3333,4,-1,2.5,3.7268,1.0,0.6667,2,0,1.0,1.4907,1.0,0.6667,2,0,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,1.0,0.6667,2,0,1.0,1.4907,4.5,5.3333,7,2,2.5,3.7268,9.5,12.0,17,2,7.5,11.1803,0.5,0.6667,1,0,0.5,0.7454,143.0,100.0,272,14,129.0,192.3018,-2.5,0.11
CaCl2,18.5,18.0,20,17,1.5,2.2361,2.0,2.3333,3,1,1.0,1.4907,-9.5,-10.6667,-6,-13,3.5,5.2175,-1.0,-1.6667,1,-3,2.0,2.9814,-5.5,-6.3333,-3,-8,2.5,3.7268,1.5,2.3333,4,-1,2.5,3.7268,0.5,0.3333,1,0,0.5,0.7454,1.0,0.6667,2,0,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,4.5,5.3333,7,2,2.5,3.7268,9.5,12.0,17,2,7.5,11.1803,0.5,0.6667,1,0,0.5,0.7454,87.0,62.6667,160,14,73.0,108.822,-2.27,0.16
CdCl2,32.5,27.3333,48,17,15.5,23.1061,2.0,2.3333,3,1,1.0,1.4907,-11.0,-11.6667,-9,-13,2.0,2.9814,-1.0,-1.6667,1,-3,2.0,2.9814,-6.5,-7.0,-5,-8,1.5,2.2361,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,9.5,8.6667,12,7,2.5,3.7268,14.5,15.3333,17,12,2.5,3.7268,0.5,0.6667,1,0,0.5,0.7454,30.0,24.6667,46,14,16.0,23.8514,-1.07,0.04
CoBr2,31.0,32.3333,35,27,4.0,5.9628,1.5,1.6667,2,1,0.5,0.7454,-9.5,-10.3333,-7,-12,2.5,3.7268,-2.0,-2.3333,-1,-3,1.0,1.4907,-5.5,-6.0,-4,-7,1.5,2.2361,2.5,3.3333,5,0,2.5,3.7268,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,13.0,14.3333,17,9,4.0,5.9628,13.0,14.3333,17,9,4.0,5.9628,2.0,1.6667,3,1,1.0,1.4907,37.0,31.6667,53,21,16.0,23.8514,-0.35,0.01
CrO2,16.0,13.3333,24,8,8.0,11.9257,2.0,2.3333,3,1,1.0,1.4907,-11.5,-13.0,-7,-16,4.5,6.7082,-1.0,-1.3333,0,-2,1.0,1.4907,-6.5,-7.3333,-4,-9,2.5,3.7268,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,6.0,6.0,6,6,0.0,0.0,11.0,12.6667,16,6,5.0,7.4536,4.0,3.3333,6,2,2.0,2.9814,41.5,29.3333,78,5,36.5,54.411,-1.63,0.23
CuI2,41.0,45.0,53,29,12.0,17.8885,1.5,1.6667,2,1,0.5,0.7454,-9.5,-10.0,-8,-11,1.5,2.2361,-2.0,-2.3333,-1,-3,1.0,1.4907,-5.5,-6.0,-4,-7,1.5,2.2361,2.5,3.0,4,1,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,14.0,15.0,17,11,3.0,4.4721,14.0,15.0,17,11,3.0,4.4721,1.0,1.0,1,1,0.0,0.0,43.5,40.3333,53,34,9.5,14.1618,-0.13,0.0
FeO2,17.0,14.0,26,8,9.0,13.4164,2.0,2.3333,3,1,1.0,1.4907,-11.5,-13.0,-7,-16,4.5,6.7082,-1.5,-1.6667,-1,-2,0.5,0.7454,-6.5,-7.3333,-4,-9,2.5,3.7268,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,7.0,6.6667,8,6,1.0,1.4907,12.0,13.3333,16,8,4.0,5.9628,3.0,2.6667,4,2,1.0,1.4907,31.5,22.6667,58,5,26.5,39.5039,-0.78,0.35
Bi2Hf,77.5,79.3333,83,72,5.5,8.1989,1.5,1.6667,2,1,0.5,0.7454,-6.5,-6.6667,-6,-7,0.5,0.7454,-0.5,-0.6667,0,-1,0.5,0.7454,-3.0,-3.3333,-2,-4,1.0,1.4907,1.0,1.3333,2,0,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,23.5,25.3333,29,18,5.5,8.1989,9.5,11.3333,15,4,5.5,8.1989,5.5,4.6667,8,3,2.5,3.7268,79.5,69.6667,109,50,29.5,43.976,-0.07,0.07
HfTe2,62.0,58.6667,72,52,10.0,14.9071,1.5,1.6667,2,1,0.5,0.7454,-7.5,-8.0,-6,-9,1.5,2.2361,-1.0,-1.3333,0,-2,1.0,1.4907,-3.5,-4.0,-2,-5,1.5,2.2361,1.5,2.0,3,0,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,17.0,16.6667,18,16,1.0,1.4907,10.0,12.0,16,4,6.0,8.9443,5.0,4.0,8,2,3.0,4.4721,73.0,61.0,109,37,36.0,53.6656,-0.7,0.13
MnBr2,30.0,31.6667,35,25,5.0,7.4536,1.5,1.6667,2,1,0.5,0.7454,-9.5,-10.3333,-7,-12,2.5,3.7268,-2.0,-2.3333,-1,-3,1.0,1.4907,-5.5,-6.0,-4,-7,1.5,2.2361,3.0,3.6667,5,1,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,12.0,13.6667,17,7,5.0,7.4536,12.0,13.6667,17,7,5.0,7.4536,3.0,2.3333,5,1,2.0,2.9814,43.0,35.6667,65,21,22.0,32.7956,-0.75,0.03
MnS2,20.5,19.0,25,16,4.5,6.7082,1.5,1.6667,2,1,0.5,0.7454,-9.0,-9.6667,-7,-11,2.0,2.9814,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.5,-6.0,-4,-7,1.5,2.2361,2.5,3.0,4,1,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,6.5,6.3333,7,6,0.5,0.7454,11.5,13.0,16,7,4.5,6.7082,3.5,3.0,5,2,1.5,2.2361,42.0,34.3333,65,19,23.0,34.2864,-0.57,0.0
Y2N,23.0,28.3333,39,7,16.0,23.8514,2.0,1.6667,3,1,1.0,1.4907,-9.5,-8.3333,-6,-13,3.5,5.2175,-0.5,-0.3333,0,-1,0.5,0.7454,-4.5,-3.6667,-2,-7,2.5,3.7268,2.0,1.3333,4,0,2.0,2.9814,0.5,0.6667,1,0,0.5,0.7454,0.5,0.6667,1,0,0.5,0.7454,0.5,0.6667,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,4.0,3.6667,5,3,1.0,1.4907,9.0,7.0,15,3,6.0,8.9443,6.0,7.0,9,3,3.0,4.4721,80.0,104.3333,153,7,73.0,108.822,-0.7,0.46
Nb2I4,47.0,49.0,53,41,6.0,8.9443,1.5,1.6667,2,1,0.5,0.7454,-9.0,-9.6667,-7,-11,2.0,2.9814,-1.5,-2.0,0,-3,1.5,2.2361,-5.5,-6.0,-4,-7,1.5,2.2361,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,11.0,13.0,17,5,6.0,8.9443,11.0,13.0,17,5,6.0,8.9443,4.0,3.0,7,1,3.0,4.4721,70.0,58.0,106,34,36.0,53.6656,-0.37,0.12
NbSe2,37.5,36.3333,41,34,3.5,5.2175,1.5,1.6667,2,1,0.5,0.7454,-8.5,-9.0,-7,-10,1.5,2.2361,-1.0,-1.3333,0,-2,1.0,1.4907,-5.0,-5.3333,-4,-6,1.0,1.4907,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,10.5,12.3333,16,5,5.5,8.1989,10.5,12.3333,16,5,5.5,8.1989,4.5,3.6667,7,2,2.5,3.7268,66.0,52.6667,106,26,40.0,59.6285,-0.83,0.03
NiI2,40.5,44.6667,53,28,12.5,18.6339,1.5,1.6667,2,1,0.5,0.7454,-9.0,-9.6667,-7,-11,2.0,2.9814,-2.0,-2.3333,-1,-3,1.0,1.4907,-5.5,-6.0,-4,-7,1.5,2.2361,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,13.5,14.6667,17,10,3.5,5.2175,13.5,14.6667,17,10,3.5,5.2175,1.5,1.3333,2,1,0.5,0.7454,41.0,38.6667,48,34,7.0,10.435,-0.13,0.0
Ni2Te4,40.0,44.0,52,28,12.0,17.8885,1.5,1.6667,2,1,0.5,0.7454,-8.0,-8.3333,-7,-9,1.0,1.4907,-1.5,-1.6667,-1,-2,0.5,0.7454,-4.5,-4.6667,-4,-5,0.5,0.7454,1.5,2.0,3,0,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,13.0,14.0,16,10,3.0,4.4721,13.0,14.0,16,10,3.0,4.4721,2.0,2.0,2,2,0.0,0.0,42.5,40.6667,48,37,5.5,8.1989,-0.06,0.18
PdS2,31.0,26.0,46,16,15.0,22.3607,2.0,2.0,2,2,0.0,0.0,-9.5,-10.0,-8,-11,1.5,2.2361,-1.0,-1.3333,0,-2,1.0,1.4907,-5.5,-6.0,-4,-7,1.5,2.2361,0.5,1.6667,4,-3,3.5,5.2175,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,8.0,7.3333,10,6,2.0,2.9814,13.0,14.0,16,10,3.0,4.4721,1.0,1.3333,2,0,1.0,1.4907,25.5,23.3333,32,19,6.5,9.6896,-0.17,0.1
ScO2,14.5,12.3333,21,8,6.5,9.6896,2.0,2.3333,3,1,1.0,1.4907,-11.5,-13.0,-7,-16,4.5,6.7082,-1.0,-1.3333,0,-2,1.0,1.4907,-6.0,-7.0,-3,-9,3.0,4.4721,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,4.5,5.0,6,3,1.5,2.2361,9.5,11.6667,16,3,6.5,9.6896,5.5,4.3333,9,2,3.5,5.2175,56.0,39.0,107,5,51.0,76.0263,-2.47,0.54
SnS2,33.0,27.3333,50,16,17.0,25.3421,1.5,1.6667,2,1,0.5,0.7454,-8.5,-9.3333,-6,-11,2.5,3.7268,-1.0,-1.3333,0,-2,1.0,1.4907,-5.0,-5.6667,-3,-7,2.0,2.9814,3.0,3.3333,4,2,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,10.0,8.6667,14,6,4.0,5.9628,15.0,15.3333,16,14,1.0,1.4907,3.0,2.6667,4,2,1.0,1.4907,37.5,31.3333,56,19,18.5,27.5782,-0.39,0.0
TaCl2,45.0,35.6667,73,17,28.0,41.7399,2.0,2.3333,3,1,1.0,1.4907,-10.0,-11.0,-7,-13,3.0,4.4721,-1.5,-2.0,0,-3,1.5,2.2361,-5.5,-6.3333,-3,-8,2.5,3.7268,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,13.0,11.0,19,7,6.0,8.9443,11.0,13.0,17,5,6.0,8.9443,4.0,3.0,7,1,3.0,4.4721,51.0,38.6667,88,14,37.0,55.1563,-0.87,0.24
TaS2,44.5,35.0,73,16,28.5,42.4853,1.5,1.6667,2,1,0.5,0.7454,-9.0,-9.6667,-7,-11,2.0,2.9814,-1.0,-1.3333,0,-2,1.0,1.4907,-5.0,-5.6667,-3,-7,2.0,2.9814,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,12.5,10.3333,19,6,6.5,9.6896,10.5,12.3333,16,5,5.5,8.1989,4.5,3.6667,7,2,2.5,3.7268,53.5,42.0,88,19,34.5,51.4296,-1.04,0.02
Bi2Ti,52.5,62.6667,83,22,30.5,45.4667,1.5,1.6667,2,1,0.5,0.7454,-7.0,-7.0,-7,-7,0.0,0.0,-0.5,-0.6667,0,-1,0.5,0.7454,-4.0,-4.0,-4,-4,0.0,0.0,1.0,1.3333,2,0,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,16.5,20.6667,29,4,12.5,18.6339,9.5,11.3333,15,4,5.5,8.1989,5.5,4.6667,8,3,2.5,3.7268,71.0,64.0,92,50,21.0,31.305,-0.01,0.13
Ti2O4,15.0,12.6667,22,8,7.0,10.435,2.0,2.3333,3,1,1.0,1.4907,-11.5,-13.0,-7,-16,4.5,6.7082,-1.0,-1.3333,0,-2,1.0,1.4907,-6.5,-7.3333,-4,-9,2.5,3.7268,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,5.0,5.3333,6,4,1.0,1.4907,10.0,12.0,16,4,6.0,8.9443,5.0,4.0,8,2,3.0,4.4721,48.5,34.0,92,5,43.5,64.846,-2.89,0.13
W2Cl4,45.5,36.0,74,17,28.5,42.4853,2.5,2.6667,3,2,0.5,0.7454,-10.5,-11.3333,-8,-13,2.5,3.7268,-1.5,-2.0,0,-3,1.5,2.2361,-6.0,-6.6667,-4,-8,2.0,2.9814,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,13.5,11.3333,20,7,6.5,9.6896,11.5,13.3333,17,6,5.5,8.1989,3.5,2.6667,6,1,2.5,3.7268,44.5,34.3333,75,14,30.5,45.4667,-0.21,0.52
W2S4,45.0,35.3333,74,16,29.0,43.2307,2.0,2.0,2,2,0.0,0.0,-9.5,-10.0,-8,-11,1.5,2.2361,-1.0,-1.3333,0,-2,1.0,1.4907,-5.5,-6.0,-4,-7,1.5,2.2361,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,13.0,10.6667,20,6,7.0,10.435,11.0,12.6667,16,6,5.0,7.4536,4.0,3.3333,6,2,2.0,2.9814,47.0,37.6667,75,19,28.0,41.7399,-0.7,0.18
Cr2F2N,13.3333,14.6,24,7,7.5865,13.3222,2.3333,2.2,3,1,0.9428,1.6492,-13.0,-13.0,-7,-19,4.899,8.4853,-1.6667,-1.8,0,-4,1.6997,2.953,-7.3333,-7.4,-4,-11,2.8674,4.9679,1.6667,1.2,4,0,1.6997,3.0529,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.0,0.0,0,0,0.0,0.0,6.0,6.2,7,5,0.8165,1.456,12.6667,12.2,17,6,4.7842,8.3259,3.3333,3.4,6,1,2.0548,3.5609,29.3333,33.8,78,3,34.4513,60.1708,-1.5,0.14
ZrSe2,37.0,36.0,40,34,3.0,4.4721,1.5,1.6667,2,1,0.5,0.7454,-8.0,-8.6667,-6,-10,2.0,2.9814,-1.0,-1.3333,0,-2,1.0,1.4907,-4.5,-5.0,-3,-6,1.5,2.2361,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,10.0,12.0,16,4,6.0,8.9443,10.0,12.0,16,4,6.0,8.9443,5.0,4.0,8,2,3.0,4.4721,73.5,57.6667,121,26,47.5,70.8088,-1.05,0.32
Ta2BO2,28.6667,33.4,73,5,31.3723,54.9534,2.0,2.0,3,1,0.8165,1.4142,-10.3333,-10.8,-7,-16,4.0277,7.0228,-0.6667,-0.8,0,-2,0.9428,1.6492,-5.0,-5.4,-3,-9,2.8284,4.9477,2.0,2.0,4,0,1.633,2.8284,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.0,0.0,0,0,0.0,0.0,9.3333,10.6,19,3,6.9442,12.2262,11.3333,11.0,16,5,4.6428,8.0623,4.6667,4.6,7,2,2.0548,3.5609,37.6667,41.2,88,5,36.114,62.85,-1.72,0.24
V2CS2,15.0,16.8,23,6,6.9761,12.4788,1.6667,1.6,2,1,0.4714,0.8246,-9.3333,-9.2,-7,-11,1.6997,2.953,-0.6667,-0.8,0,-2,0.9428,1.6492,-5.3333,-5.4,-4,-7,1.2472,2.1633,2.3333,2.2,4,0,1.6997,2.953,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.6667,0.8,1,0,0.4714,0.8485,0.0,0.0,0,0,0.0,0.0,5.0,5.2,6,4,0.8165,1.456,11.6667,11.2,16,5,4.7842,8.3259,4.3333,4.4,7,2,2.0548,3.5609,37.0,42.2,81,11,31.2836,54.9283,-0.74,0.07
Ta2NSe2,38.0,44.2,73,7,27.0924,48.1386,2.0,1.8,3,1,0.8165,1.456,-10.0,-9.4,-7,-13,2.4495,4.3681,-1.0,-1.0,0,-2,0.8165,1.4142,-5.3333,-5.0,-3,-7,1.6997,3.0,2.6667,2.4,4,0,1.8856,3.2985,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.6667,0.8,1,0,0.4714,0.8485,0.0,0.0,0,0,0.0,0.0,13.3333,15.0,19,5,6.0185,10.8167,12.0,11.4,16,5,4.9666,8.6649,4.0,4.2,7,2,2.1602,3.7577,40.3333,47.0,88,7,34.5864,61.0082,-0.9,0.09
GaNi5Cl2,25.3333,25.625,31,17,6.0185,10.4366,1.6667,1.5,3,1,0.9428,1.6583,-8.3333,-8.25,-5,-13,3.3993,5.8896,-1.3333,-1.375,0,-3,1.2472,2.1615,-4.6667,-4.75,-2,-8,2.4944,4.3229,2.3333,1.375,4,0,1.6997,3.3796,0.6667,0.75,1,0,0.4714,0.8292,0.6667,0.75,1,0,0.4714,0.8292,0.6667,0.75,1,0,0.4714,0.8292,0.3333,0.125,1,0,0.4714,0.8927,10.0,9.625,13,7,2.4495,4.2921,13.3333,12.125,17,10,2.8674,5.3895,2.6667,2.125,5,1,1.6997,3.0898,37.6667,39.875,51,14,16.7796,29.3138,-0.27,0.14
Ag2ReBr6,52.3333,42.1111,75,35,16.7597,34.0022,1.3333,1.6667,2,1,0.4714,1.0,-9.3333,-10.5556,-7,-12,2.0548,4.1411,-1.6667,-2.3333,-1,-3,0.9428,2.0,-5.3333,-6.1111,-4,-7,1.2472,2.5459,1.6667,3.3333,5,0,2.357,5.0,0.6667,0.3333,1,0,0.4714,1.0,0.6667,0.3333,1,0,0.4714,1.0,1.0,1.0,1,1,0.0,0.0,0.3333,0.2222,1,0,0.4714,0.8389,16.3333,16.1111,21,11,4.1096,7.1285,11.6667,14.5556,17,7,4.1096,8.7008,2.3333,1.4444,5,1,1.8856,3.6107,46.0,32.7778,65,21,18.4572,39.3253,-0.33,0.0
Al2Br6,24.0,29.5,35,13,11.0,17.3925,1.5,1.75,2,1,0.5,0.7906,-8.5,-10.25,-5,-12,3.5,5.534,-1.5,-2.25,0,-3,1.5,2.3717,-4.5,-5.75,-2,-7,2.5,3.9528,4.0,4.5,5,3,1.0,1.5811,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,1.0,1.0,1,1,0.0,0.0,0.5,0.25,1,0,0.5,0.7906,10.0,13.5,17,3,7.0,11.068,15.0,16.0,17,13,2.0,3.1623,3.0,2.0,5,1,2.0,3.1623,38.0,29.5,55,21,17.0,26.8794,-1.1,0.01
Au2Cl6,48.0,32.5,79,17,31.0,49.0153,2.5,2.75,3,2,0.5,0.7906,-11.0,-12.0,-9,-13,2.0,3.1623,-2.5,-2.75,-2,-3,0.5,0.7906,-6.5,-7.25,-5,-8,1.5,2.3717,2.0,3.0,4,0,2.0,3.1623,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,16.0,11.5,25,7,9.0,14.2302,14.0,15.5,17,11,3.0,4.7434,1.0,1.0,1,1,0.0,0.0,25.0,19.5,36,14,11.0,17.3925,-0.12,0.17
Cu2Br6,32.0,33.5,35,29,3.0,4.7434,1.5,1.75,2,1,0.5,0.7906,-10.0,-11.0,-8,-12,2.0,3.1623,-2.0,-2.5,-1,-3,1.0,1.5811,-5.5,-6.25,-4,-7,1.5,2.3717,3.0,4.0,5,1,2.0,3.1623,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,1.0,1.0,1,1,0.0,0.0,0.5,0.25,1,0,0.5,0.7906,14.0,15.5,17,11,3.0,4.7434,14.0,15.5,17,11,3.0,4.7434,1.0,1.0,1,1,0.0,0.0,37.0,29.0,53,21,16.0,25.2982,-0.15,0.09
Mn2Cl6,21.0,19.0,25,17,4.0,6.3246,2.0,2.5,3,1,1.0,1.5811,-10.0,-11.5,-7,-13,3.0,4.7434,-2.0,-2.5,-1,-3,1.0,1.5811,-6.0,-7.0,-4,-8,2.0,3.1623,2.5,3.25,4,1,1.5,2.3717,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,0.0,0.0,0,0,0.0,0.0,7.0,7.0,7,7,0.0,0.0,12.0,14.5,17,7,5.0,7.9057,3.0,2.0,5,1,2.0,3.1623,39.5,26.75,65,14,25.5,40.319,-0.85,0.0
Ni2S6,22.0,19.0,28,16,6.0,9.4868,1.5,1.75,2,1,0.5,0.7906,-9.0,-10.0,-7,-11,2.0,3.1623,-1.5,-1.75,-1,-2,0.5,0.7906,-5.5,-6.25,-4,-7,1.5,2.3717,2.0,3.0,4,0,2.0,3.1623,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,8.0,7.0,10,6,2.0,3.1623,13.0,14.5,16,10,3.0,4.7434,2.0,2.0,2,2,0.0,0.0,33.5,26.25,48,19,14.5,22.9265,-0.09,0.13
Pt2Se6,56.0,45.0,78,34,22.0,34.7851,2.0,2.0,2,2,0.0,0.0,-9.5,-9.75,-9,-10,0.5,0.7906,-2.0,-2.0,-2,-2,0.0,0.0,-5.5,-5.75,-5,-6,0.5,0.7906,2.0,3.0,4,0,2.0,3.1623,0.0,0.0,0,0,0.0,0.0,0.5,0.25,1,0,0.5,0.7906,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,20.0,18.0,24,16,4.0,6.3246,13.0,14.5,16,10,3.0,4.7434,2.0,2.0,2,2,0.0,0.0,35.0,30.5,44,26,9.0,14.2302,-0.13,0.18
Rh2Te6,48.5,50.25,52,45,3.5,5.534,2.0,2.0,2,2,0.0,0.0,-8.5,-8.75,-8,-9,0.5,0.7906,-1.0,-1.5,0,-2,1.0,1.5811,-4.0,-4.5,-3,-5,1.0,1.5811,0.0,1.5,3,-3,3.0,4.7434,0.5,0.25,1,0,0.5,0.7906,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.75,1,0,0.5,0.7906,12.5,14.25,16,9,3.5,5.534,12.5,14.25,16,9,3.5,5.534,2.5,2.25,3,2,0.5,0.7906,47.5,42.25,58,37,10.5,16.602,-0.15,0.22
